buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,houseType,monthlyRent,preDeposit,preMonthlyRent,sggCd,totalFloorAr,umdNm,useRRRight,sigungu_cd,sigungu_name,deposit_manwon,is_jeonse,time_index
1988.0,,,25,10,2023,500,다가구,25,,,41113,39.66,세류동,,41113,권선구,500.0,False,24286
1989.0,23.11~25.11,신규,30,10,2023,500,다가구,45,,,41113,53.0,세류동,,41113,권선구,500.0,False,24286
2008.0,,,14,10,2023,"3,000",단독,49,,,41113,50.0,곡반정동,,41113,권선구,3000.0,False,24286
2004.0,23.10~24.10,신규,18,10,2023,500,단독,38,,,41113,30.0,곡반정동,,41113,권선구,500.0,False,24286
2006.0,23.11~25.11,신규,23,10,2023,500,다가구,50,,,41113,25.0,권선동,,41113,권선구,500.0,False,24286
1992.0,23.10~25.10,신규,7,10,2023,500,단독,35,,,41113,59.0,구운동,,41113,권선구,500.0,False,24286
1987.0,23.11~25.11,신규,10,10,2023,500,다가구,40,,,41113,57.0,세류동,,41113,권선구,500.0,False,24286
1989.0,23.11~25.11,신규,13,10,2023,"1,000",단독,58,,,41113,72.44,세류동,,41113,권선구,1000.0,False,24286
1990.0,23.11~25.11,신규,22,10,2023,"2,000",다가구,85,,,41113,97.7,구운동,,41113,권선구,2000.0,False,24286
2006.0,,,19,10,2023,"1,000",다가구,40,,,41113,30.0,곡반정동,,41113,권선구,1000.0,False,24286
1985.0,,,10,10,2023,"2,000",단독,30,,,41113,41.0,세류동,,41113,권선구,2000.0,False,24286
2004.0,23.11~24.11,신규,28,10,2023,300,다가구,45,,,41113,35.0,곡반정동,,41113,권선구,300.0,False,24286
1997.0,23.12~25.12,신규,29,10,2023,300,다가구,40,,,41113,36.3,세류동,,41113,권선구,300.0,False,24286
2015.0,23.10~25.10,신규,13,10,2023,"2,000",다가구,65,,,41115,39.6,우만동,,41115,팔달구,2000.0,False,24286
2003.0,23.10~24.10,신규,17,10,2023,500,다가구,40,,,41115,20.49,인계동,,41115,팔달구,500.0,False,24286
2003.0,23.11~24.11,신규,31,10,2023,500,다가구,40,,,41115,23.0,인계동,,41115,팔달구,500.0,False,24286
2006.0,,,2,10,2023,"3,500",다가구,0,,,41115,30.0,지동,,41115,팔달구,3500.0,True,24286
2018.0,23.11~25.11,신규,4,10,2023,"13,000",다가구,37,,,41115,73.94,북수동,,41115,팔달구,13000.0,False,24286
1977.0,23.11~25.11,신규,3,10,2023,"15,000",다가구,0,,,41115,66.78,고등동,,41115,팔달구,15000.0,True,24286
1995.0,,,5,10,2023,"5,100",다가구,0,,,41115,45.0,지동,,41115,팔달구,5100.0,True,24286
1992.0,,,5,10,2023,"5,500",다가구,0,,,41115,45.0,화서동,,41115,팔달구,5500.0,True,24286
1988.0,,,3,10,2023,300,단독,27,,,41115,35.2,화서동,,41115,팔달구,300.0,False,24286
2012.0,23.10~25.10,갱신,5,10,2023,"1,000",다가구,54,"1,000",50.0,41115,44.55,화서동,사용,41115,팔달구,1000.0,False,24286
1997.0,,,5,10,2023,200,다가구,20,,,41115,16.5,화서동,,41115,팔달구,200.0,False,24286
1995.0,23.10~25.10,신규,7,10,2023,300,다가구,35,,,41115,33.0,매향동,,41115,팔달구,300.0,False,24286
1976.0,,,9,10,2023,"1,000",단독,70,,,41115,68.94,매산로3가,,41115,팔달구,1000.0,False,24286
,,,4,10,2023,300,다가구,10,,,41115,40.56,우만동,,41115,팔달구,300.0,False,24286
2011.0,23.10~24.10,신규,6,10,2023,"1,000",다가구,80,,,41115,36.04,인계동,,41115,팔달구,1000.0,False,24286
1994.0,23.10~25.10,신규,10,10,2023,500,다가구,40,,,41115,35.0,매산로3가,,41115,팔달구,500.0,False,24286
1988.0,23.11~25.11,신규,5,10,2023,"8,000",단독,0,,,41115,40.68,화서동,,41115,팔달구,8000.0,True,24286
1995.0,23.10~25.10,신규,6,10,2023,"1,000",다가구,40,,,41115,35.0,지동,,41115,팔달구,1000.0,False,24286
1990.0,,,11,10,2023,"2,500",다가구,5,,,41115,38.22,우만동,,41115,팔달구,2500.0,False,24286
2014.0,23.12~25.12,신규,13,10,2023,"3,000",단독,55,,,41113,73.38,금곡동,,41113,권선구,3000.0,False,24286
2004.0,,,20,10,2023,500,다가구,30,,,41113,29.0,권선동,,41113,권선구,500.0,False,24286
2015.0,23.10~25.10,갱신,5,10,2023,"15,700",다가구,0,"15,700",,41113,65.0,호매실동,사용,41113,권선구,15700.0,True,24286
1980.0,23.11~25.11,신규,31,10,2023,"12,000",단독,0,,,41113,64.46,권선동,,41113,권선구,12000.0,True,24286
1990.0,23.11~25.11,신규,21,10,2023,500,단독,35,,,41113,35.0,구운동,,41113,권선구,500.0,False,24286
2014.0,23.12~25.12,신규,31,10,2023,"1,000",단독,70,,,41113,73.38,금곡동,,41113,권선구,1000.0,False,24286
1985.0,23.10~24.10,신규,21,10,2023,500,단독,42,,,41113,66.0,고색동,,41113,권선구,500.0,False,24286
2007.0,23.10~24.10,신규,5,10,2023,500,다가구,60,,,41113,50.0,곡반정동,,41113,권선구,500.0,False,24286
2016.0,23.11~25.11,신규,27,10,2023,"3,000",다가구,70,,,41113,59.0,호매실동,,41113,권선구,3000.0,False,24286
1985.0,23.11~25.11,신규,6,10,2023,500,다가구,40,,,41113,33.0,세류동,,41113,권선구,500.0,False,24286
2003.0,23.11~25.11,신규,24,10,2023,"3,000",다가구,70,,,41113,116.72,오목천동,,41113,권선구,3000.0,False,24286
2006.0,23.11~25.11,신규,21,10,2023,"6,300",다가구,0,,,41113,36.3,권선동,,41113,권선구,6300.0,True,24286
1988.0,23.11~25.11,신규,27,10,2023,"2,000",다가구,80,,,41113,78.22,세류동,,41113,권선구,2000.0,False,24286
2007.0,23.11~24.11,신규,21,10,2023,500,다가구,41,,,41113,32.98,곡반정동,,41113,권선구,500.0,False,24286
2003.0,23.11~25.11,신규,21,10,2023,"1,000",다가구,45,,,41113,40.0,세류동,,41113,권선구,1000.0,False,24286
2016.0,23.11~25.11,신규,14,10,2023,"5,000",단독,50,,,41113,36.0,서둔동,,41113,권선구,5000.0,False,24286
2008.0,,,13,10,2023,500,다가구,25,,,41113,23.0,곡반정동,,41113,권선구,500.0,False,24286
2015.0,23.11~25.11,신규,7,10,2023,"2,000",단독,53,,,41113,50.0,구운동,,41113,권선구,2000.0,False,24286
2006.0,23.11~24.11,신규,25,10,2023,500,다가구,43,,,41113,30.0,곡반정동,,41113,권선구,500.0,False,24286
1990.0,,,20,10,2023,300,다가구,28,,,41113,30.0,세류동,,41113,권선구,300.0,False,24286
1993.0,23.12~25.12,신규,24,10,2023,300,단독,35,,,41113,40.0,탑동,,41113,권선구,300.0,False,24286
2001.0,,,23,10,2023,300,단독,30,,,41113,28.0,권선동,,41113,권선구,300.0,False,24286
1994.0,,,31,10,2023,"12,000",단독,0,,,41113,62.8,고색동,,41113,권선구,12000.0,True,24286
1996.0,,,26,10,2023,"5,000",단독,0,,,41113,45.0,권선동,,41113,권선구,5000.0,True,24286
2016.0,23.12~25.11,신규,25,10,2023,"9,000",다가구,0,,,41113,50.0,세류동,,41113,권선구,9000.0,True,24286
2012.0,23.11~25.11,신규,2,10,2023,"7,000",다가구,0,,,41113,42.96,구운동,,41113,권선구,7000.0,True,24286
2011.0,23.10~25.10,신규,2,10,2023,500,다가구,35,,,41113,20.0,오목천동,,41113,권선구,500.0,False,24286
2001.0,,,28,10,2023,200,단독,30,,,41113,25.0,구운동,,41113,권선구,200.0,False,24286
2010.0,23.11~25.11,갱신,20,10,2023,"9,450",단독,0,"9,000",,41113,44.6,곡반정동,,41113,권선구,9450.0,True,24286
2006.0,,,4,10,2023,"4,000",단독,0,,,41113,24.0,곡반정동,,41113,권선구,4000.0,True,24286
1989.0,23.10~25.10,신규,9,10,2023,"9,000",단독,0,,,41113,34.0,세류동,,41113,권선구,9000.0,True,24286
1994.0,23.10~25.10,신규,10,10,2023,"2,000",다가구,80,,,41113,91.67,세류동,,41113,권선구,2000.0,False,24286
1985.0,23.10~24.10,신규,4,10,2023,"1,000",다가구,35,,,41113,37.0,세류동,,41113,권선구,1000.0,False,24286
2022.0,23.11~25.11,신규,27,10,2023,"5,000",다가구,42,,,41113,21.2,오목천동,,41113,권선구,5000.0,False,24286
1994.0,23.10~24.10,신규,30,10,2023,500,다가구,40,,,41113,45.0,세류동,,41113,권선구,500.0,False,24286
1991.0,23.10~25.10,신규,16,10,2023,500,단독,45,,,41113,74.74,세류동,,41113,권선구,500.0,False,24286
2016.0,23.10~24.10,신규,10,10,2023,"1,000",다가구,60,,,41113,40.0,세류동,,41113,권선구,1000.0,False,24286
2006.0,,,14,10,2023,"4,000",단독,0,,,41113,20.0,곡반정동,,41113,권선구,4000.0,True,24286
1991.0,23.10~25.10,신규,11,10,2023,"1,000",단독,60,,,41113,85.8,세류동,,41113,권선구,1000.0,False,24286
2006.0,,,30,10,2023,"4,500",다가구,0,,,41113,26.0,곡반정동,,41113,권선구,4500.0,True,24286
2014.0,23.10~25.10,신규,10,10,2023,"13,000",다가구,0,,,41113,44.34,권선동,,41113,권선구,13000.0,True,24286
1991.0,,,6,10,2023,500,단독,30,,,41113,40.0,오목천동,,41113,권선구,500.0,False,24286
1992.0,,,29,10,2023,"5,000",단독,0,,,41113,48.645,서둔동,,41113,권선구,5000.0,True,24286
2001.0,,,26,10,2023,300,단독,25,,,41113,20.0,권선동,,41113,권선구,300.0,False,24286
1994.0,23.10~25.10,신규,7,10,2023,"6,500",다가구,0,,,41113,48.0,세류동,,41113,권선구,6500.0,True,24286
2007.0,23.10~25.10,신규,14,10,2023,500,다가구,40,,,41113,45.0,세류동,,41113,권선구,500.0,False,24286
2021.0,23.11~25.11,신규,28,10,2023,"15,000",다가구,0,,,41113,58.77,세류동,,41113,권선구,15000.0,True,24286
2011.0,23.10~25.10,신규,24,10,2023,500,다가구,40,,,41113,53.8025,오목천동,,41113,권선구,500.0,False,24286
2006.0,23.10~24.04,신규,27,10,2023,50,다가구,35,,,41113,30.0,곡반정동,,41113,권선구,50.0,False,24286
2007.0,,,24,10,2023,"5,000",단독,0,,,41113,26.0,곡반정동,,41113,권선구,5000.0,True,24286
2021.0,23.11~25.11,신규,26,10,2023,"14,000",다가구,0,,,41113,36.0,구운동,,41113,권선구,14000.0,True,24286
2004.0,23.10~25.10,신규,20,10,2023,"1,000",다가구,50,,,41113,22.94,고색동,,41113,권선구,1000.0,False,24286
2010.0,23.10~25.10,신규,6,10,2023,"13,000",다가구,0,,,41113,80.34,구운동,,41113,권선구,13000.0,True,24286
1991.0,,,23,10,2023,300,단독,30,,,41113,46.28,구운동,,41113,권선구,300.0,False,24286
1992.0,23.10~25.10,갱신,18,10,2023,300,다가구,40,300,35.0,41113,46.0,세류동,,41113,권선구,300.0,False,24286
2019.0,23.10~24.10,신규,19,10,2023,500,다가구,40,,,41113,23.205,당수동,,41113,권선구,500.0,False,24286
2009.0,,,25,10,2023,"4,500",다가구,0,,,41113,19.8,곡반정동,,41113,권선구,4500.0,True,24286
2007.0,23.10~25.10,신규,25,10,2023,"10,000",다가구,0,,,41113,50.0,곡반정동,,41113,권선구,10000.0,True,24286
2002.0,,,24,10,2023,300,단독,30,,,41113,19.8,구운동,,41113,권선구,300.0,False,24286
1996.0,,,5,10,2023,200,다가구,25,,,41113,18.18,세류동,,41113,권선구,200.0,False,24286
2006.0,23.10~24.04,신규,11,10,2023,50,다가구,40,,,41113,20.0,곡반정동,,41113,권선구,50.0,False,24286
2002.0,23.11~25.11,신규,21,10,2023,"8,500",다가구,0,,,41113,40.0,구운동,,41113,권선구,8500.0,True,24286
2004.0,23.10~25.10,신규,10,10,2023,"2,000",다가구,42,,,41113,40.0,구운동,,41113,권선구,2000.0,False,24286
2007.0,23.10~24.10,신규,25,10,2023,200,다가구,34,,,41113,20.5,곡반정동,,41113,권선구,200.0,False,24286
2007.0,,,21,10,2023,"5,000",단독,0,,,41113,30.0,곡반정동,,41113,권선구,5000.0,True,24286
1995.0,23.10~25.10,신규,23,10,2023,"1,000",다가구,55,,,41113,43.0,고색동,,41113,권선구,1000.0,False,24286
1999.0,23.10~25.10,신규,6,10,2023,"8,000",다가구,0,,,41113,50.0,세류동,,41113,권선구,8000.0,True,24286
2005.0,,,26,10,2023,"5,000",다가구,0,,,41113,30.0,곡반정동,,41113,권선구,5000.0,True,24286
2004.0,23.10~24.10,신규,14,10,2023,200,단독,45,,,41113,30.0,곡반정동,,41113,권선구,200.0,False,24286
2003.0,23.11~25.11,신규,18,10,2023,"15,000",단독,0,,,41113,110.82,서둔동,,41113,권선구,15000.0,True,24286
2004.0,23.10~25.10,신규,26,10,2023,300,단독,32,,,41113,25.0,탑동,,41113,권선구,300.0,False,24286
1993.0,23.10~25.10,신규,20,10,2023,500,단독,39,,,41113,53.0,고색동,,41113,권선구,500.0,False,24286
2008.0,23.10~24.10,신규,23,10,2023,500,단독,60,,,41113,40.0,곡반정동,,41113,권선구,500.0,False,24286
1997.0,23.10~25.10,신규,9,10,2023,300,단독,40,,,41113,41.0,세류동,,41113,권선구,300.0,False,24286
2006.0,,,6,10,2023,"3,800",단독,0,,,41113,20.0,곡반정동,,41113,권선구,3800.0,True,24286
1991.0,23.10~25.10,신규,25,10,2023,600,단독,40,,,41113,50.0,구운동,,41113,권선구,600.0,False,24286
1990.0,23.11~25.11,신규,6,10,2023,"10,000",단독,20,,,41113,83.71,세류동,,41113,권선구,10000.0,False,24286
1983.0,23.10~25.10,갱신,29,10,2023,"7,500",단독,0,"7,500",,41113,35.0,세류동,,41113,권선구,7500.0,True,24286
2007.0,,,30,10,2023,"4,800",다가구,0,,,41113,33.0,곡반정동,,41113,권선구,4800.0,True,24286
2003.0,23.10~25.10,신규,16,10,2023,900,다가구,50,,,41113,54.0,세류동,,41113,권선구,900.0,False,24286
2008.0,23.10~25.10,신규,31,10,2023,"9,000",다가구,0,,,41113,29.0,세류동,,41113,권선구,9000.0,True,24286
1990.0,23.11~24.10,신규,16,10,2023,300,단독,35,,,41113,42.97,권선동,,41113,권선구,300.0,False,24286
2016.0,23.11~24.11,신규,25,10,2023,"1,000",다가구,60,,,41113,33.05,세류동,,41113,권선구,1000.0,False,24286
1997.0,23.10~25.10,신규,23,10,2023,"1,000",다가구,53,,,41113,68.79,세류동,,41113,권선구,1000.0,False,24286
1993.0,23.11~25.11,신규,28,10,2023,500,단독,40,,,41113,41.0,고색동,,41113,권선구,500.0,False,24286
2006.0,,,27,10,2023,"4,000",단독,0,,,41113,33.0,곡반정동,,41113,권선구,4000.0,True,24286
,23.10~24.10,신규,11,10,2023,"1,000",다가구,50,,,41113,21.44,권선동,,41113,권선구,1000.0,False,24286
1990.0,,,25,10,2023,300,다가구,27,,,41113,24.0,구운동,,41113,권선구,300.0,False,24286
2005.0,,,18,10,2023,"6,500",다가구,0,,,41113,40.0,곡반정동,,41113,권선구,6500.0,True,24286
2004.0,23.12~25.12,신규,31,10,2023,"25,000",단독,0,,,41113,193.74,호매실동,,41113,권선구,25000.0,True,24286
1994.0,23.10~25.10,신규,21,10,2023,500,다가구,45,,,41113,43.0,세류동,,41113,권선구,500.0,False,24286
2004.0,23.10~24.04,신규,3,10,2023,100,단독,40,,,41113,33.0,곡반정동,,41113,권선구,100.0,False,24286
1985.0,23.11~25.11,신규,28,10,2023,"1,000",단독,55,,,41113,59.28,서둔동,,41113,권선구,1000.0,False,24286
2006.0,23.11~25.11,신규,7,10,2023,"6,500",단독,0,,,41113,45.0,곡반정동,,41113,권선구,6500.0,True,24286
1990.0,23.10~25.10,신규,10,10,2023,"8,000",단독,0,,,41113,41.09,세류동,,41113,권선구,8000.0,True,24286
1991.0,23.11~25.10,신규,23,10,2023,500,단독,40,,,41113,41.43,구운동,,41113,권선구,500.0,False,24286
2007.0,,,23,10,2023,100,다가구,30,,,41113,23.0,곡반정동,,41113,권선구,100.0,False,24286
1993.0,23.11~25.11,신규,29,10,2023,700,다가구,45,,,41113,43.0,서둔동,,41113,권선구,700.0,False,24286
1993.0,23.11~25.11,신규,31,10,2023,500,단독,50,,,41113,49.17,구운동,,41113,권선구,500.0,False,24286
1995.0,23.11~25.11,신규,4,10,2023,"13,000",다가구,0,,,41113,40.0,세류동,,41113,권선구,13000.0,True,24286
2015.0,23.11~25.11,신규,6,10,2023,"3,000",다가구,70,,,41113,84.0,오목천동,,41113,권선구,3000.0,False,24286
1988.0,23.10~25.10,신규,12,10,2023,"1,000",다가구,60,,,41113,58.63,세류동,,41113,권선구,1000.0,False,24286
2015.0,23.10~25.10,신규,2,10,2023,500,단독,45,,,41113,40.0,세류동,,41113,권선구,500.0,False,24286
2002.0,23.11~25.11,신규,5,10,2023,"5,000",단독,100,,,41113,108.8,세류동,,41113,권선구,5000.0,False,24286
2008.0,23.10~24.10,신규,14,10,2023,500,단독,38,,,41113,30.0,곡반정동,,41113,권선구,500.0,False,24286
2018.0,23.12~25.12,신규,31,10,2023,"11,000",다가구,0,,,41113,59.332,구운동,,41113,권선구,11000.0,True,24286
2009.0,,,20,10,2023,"24,000",단독,0,,,41113,83.9,세류동,,41113,권선구,24000.0,True,24286
2002.0,23.11~25.10,신규,21,10,2023,"8,000",단독,0,,,41113,45.0,권선동,,41113,권선구,8000.0,True,24286
2003.0,,,27,10,2023,300,단독,30,,,41113,25.09,구운동,,41113,권선구,300.0,False,24286
1995.0,23.11~24.11,신규,29,10,2023,300,다가구,40,,,41113,46.14,고색동,,41113,권선구,300.0,False,24286
2004.0,,,26,10,2023,"5,000",단독,0,,,41113,26.6,곡반정동,,41113,권선구,5000.0,True,24286
2016.0,23.10~25.10,신규,20,10,2023,"1,000",다가구,67,,,41113,62.0,호매실동,,41113,권선구,1000.0,False,24286
2018.0,23.11~25.11,신규,16,10,2023,"3,000",단독,80,,,41113,73.4,호매실동,,41113,권선구,3000.0,False,24286
1990.0,23.10~25.10,갱신,15,10,2023,500,다가구,35,500,35.0,41113,49.0,구운동,,41113,권선구,500.0,False,24286
2006.0,23.10~25.10,갱신,31,10,2023,"6,300",다가구,0,"6,000",,41113,24.5,권선동,,41113,권선구,6300.0,True,24286
2006.0,,,30,10,2023,"5,500",다가구,0,,,41113,24.0,곡반정동,,41113,권선구,5500.0,True,24286
2002.0,,,20,10,2023,"7,700",다가구,0,,,41113,47.0,탑동,,41113,권선구,7700.0,True,24286
2004.0,23.11~25.10,신규,13,10,2023,"1,000",단독,55,,,41113,28.09,세류동,,41113,권선구,1000.0,False,24286
1991.0,23.11~25.11,신규,31,10,2023,"1,000",단독,60,,,41113,80.66,세류동,,41113,권선구,1000.0,False,24286
1994.0,23.11~25.11,신규,31,10,2023,"12,000",단독,0,,,41113,62.8,고색동,,41113,권선구,12000.0,True,24286
2016.0,24.01~26.01,신규,31,10,2023,"13,000",다가구,0,,,41113,56.2,서둔동,,41113,권선구,13000.0,True,24286
2003.0,23.11~25.11,신규,20,10,2023,"4,000",단독,33,,,41113,83.36,금곡동,,41113,권선구,4000.0,False,24286
1989.0,23.10~25.10,신규,17,10,2023,700,다가구,40,,,41113,45.0,세류동,,41113,권선구,700.0,False,24286
1983.0,,,28,10,2023,"2,500",다가구,0,,,41113,40.0,고색동,,41113,권선구,2500.0,True,24286
2002.0,23.11~25.11,갱신,20,10,2023,"7,700",다가구,0,"7,350",,41113,47.0,탑동,사용,41113,권선구,7700.0,True,24286
1990.0,23.11~25.10,신규,25,10,2023,500,다가구,50,,,41113,55.0,권선동,,41113,권선구,500.0,False,24286
2016.0,23.10~25.10,신규,5,10,2023,"23,000",단독,0,,,41113,122.82,오목천동,,41113,권선구,23000.0,True,24286
2015.0,23.11~25.10,갱신,25,10,2023,582,다가구,24,582,24.0,41117,58.3654,신동,,41117,영통구,582.0,False,24286
2018.0,,,3,10,2023,"9,000",다가구,51,,,41113,60.9,세류동,,41113,권선구,9000.0,False,24286
,23.10~25.10,신규,17,10,2023,500,다가구,60,,,41111,25.0,영화동,,41111,장안구,500.0,False,24286
1997.0,,,28,10,2023,"19,000",단독,0,,,41111,82.14,파장동,,41111,장안구,19000.0,True,24286
1993.0,,,7,10,2023,"6,000",단독,0,,,41111,40.23,송죽동,,41111,장안구,6000.0,True,24286
1983.0,23.11~25.11,신규,24,10,2023,"1,000",다가구,65,,,41111,49.58,영화동,,41111,장안구,1000.0,False,24286
1989.0,23.11~25.11,신규,14,10,2023,"2,000",다가구,35,,,41111,40.0,율전동,,41111,장안구,2000.0,False,24286
1983.0,23.12~25.12,신규,16,10,2023,"7,000",다가구,0,,,41111,36.0,조원동,,41111,장안구,7000.0,True,24286
1990.0,,,31,10,2023,500,단독,30,,,41111,33.0,조원동,,41111,장안구,500.0,False,24286
2014.0,23.11~25.11,신규,21,10,2023,"1,000",다가구,71,,,41111,56.0,율전동,,41111,장안구,1000.0,False,24286
1971.0,23.11~25.11,신규,17,10,2023,"1,000",단독,40,,,41111,40.0,조원동,,41111,장안구,1000.0,False,24286
2020.0,23.11~25.01,신규,23,10,2023,500,단독,50,,,41111,21.0,천천동,,41111,장안구,500.0,False,24286
2004.0,23.11~25.11,신규,11,10,2023,"1,000",다가구,55,,,41111,40.0,영화동,,41111,장안구,1000.0,False,24286
2004.0,,,17,10,2023,100,단독,30,,,41111,25.0,조원동,,41111,장안구,100.0,False,24286
1991.0,23.11~25.11,신규,14,10,2023,"8,000",다가구,0,,,41111,40.0,영화동,,41111,장안구,8000.0,True,24286
2003.0,23.11~24.11,신규,27,10,2023,500,다가구,40,,,41111,26.4,천천동,,41111,장안구,500.0,False,24286
2013.0,23.11~25.11,신규,20,10,2023,"1,000",단독,60,,,41111,72.09,연무동,,41111,장안구,1000.0,False,24286
2017.0,23.12~25.01,신규,23,10,2023,500,단독,46,,,41111,16.5,율전동,,41111,장안구,500.0,False,24286
2000.0,23.11~25.11,신규,21,10,2023,"1,000",단독,60,,,41111,29.0,파장동,,41111,장안구,1000.0,False,24286
2004.0,23.11~25.11,신규,28,10,2023,"1,000",다가구,55,,,41111,49.55,연무동,,41111,장안구,1000.0,False,24286
2011.0,23.10~25.10,신규,23,10,2023,"8,000",단독,0,,,41111,39.6,송죽동,,41111,장안구,8000.0,True,24286
1994.0,23.11~25.11,신규,24,10,2023,"1,000",단독,65,,,41111,99.64,연무동,,41111,장안구,1000.0,False,24286
,23.10~24.10,신규,18,10,2023,500,다가구,40,,,41111,18.94,율전동,,41111,장안구,500.0,False,24286
2003.0,23.11~25.11,신규,26,10,2023,"3,000",단독,35,,,41111,45.0,천천동,,41111,장안구,3000.0,False,24286
1977.0,23.11~25.11,신규,17,10,2023,500,단독,50,,,41111,50.0,정자동,,41111,장안구,500.0,False,24286
1977.0,23.10~25.10,신규,16,10,2023,"1,000",단독,50,,,41111,59.75,영화동,,41111,장안구,1000.0,False,24286
